date,ACD,ADE,AED,AGC,AN1,ATJ,BCK,BHF,BTE,BVD,BVV,CKL,CPT,DBP,DFC,DGF,DHT,DID,DRT,DTM,DTZ,DVT,DYN,EBD,ECA,EDN,EDU,EGR,EIB,EML,ETN,EVM,FD1,FDG,FID,FLY,FNO,GAH,GBV,GMA,GPB,GPG,GPI,GPT,GPU,GVA,GZG,GZH,GZL,GZY,GZZ,HDD,HIZ,HJB,HKG,HOA,HPD,HPO,HSA,HTJ,HVU,IAE,IBB,ICC,ICD,ICH,IDY,IED,IEV,IJA,IJC,IJZ,IPB,IRT,IVY,IYB,JET,KIA,KIB,KOD,KRF,KUB,MAD,MBL,MD1,MD2,MET,MTD,MTV,MTX,NKP,NRC,NTI,NZH,OBP,ODG,OKD,OPB,OPF,OPL,OTM,PBR,PGD,PID,PPZ,RD1,RGD,RIK,RKC,RPC,RPD,RPM,RTD,RTG,RUT,SD1,SGK,SGT,SHE,SOS,SPR,SSK,SUA,SUB,SVB,TAR,TE3,TE4,TGA,TGR,TI3,TI4,TI7,TMC,TND,TPV,URA,VCY,YDP,YIT,YJH,YLC,YLO,YPC,YSH,YSU,YTV,YZC,YZH,YZT,ZBD,ZDD,ZDZ,ZFB,ZIH,ZMY
2023-07-24,1.827296,0.29514,40.865462,4.17962,31.599681,8.301868,,,1.401755,,0.0,,,0.159434,1.693526,,,,,,1.978814,2.268217,1.996689,0.077799,0.579703,,1.175147,,0.185593,,,,,,0.474317,,0.067829,3.728644,2.750932,0.721366,3.841658,6.030482,5.51205,,6.309258,1.921455,3.05466,2.887432,2.956195,3.396425,2.574894,,,1.316061,,0.067246,0.096506,0.054005,634.242071,,1.928059,,6.084721,0.4254,41.101339,,0.066876,,2.223807,4.133877,4.474781,3.594006,0.262962,2.021007,1.518588,1.692477,,1.586418,1.648431,,6.345634,0.303253,0.414923,0.085323,,,1.749858,,1.872312,1.817111,,4.989318,,1.667773,0.064241,,0.184547,4.65183,,3.196915,,,,,1.787169,,,1.442017,,1.973581,3.72767,1.793111,,1.854932,,,,,1.293436,,,,0.166958,0.161782,2.838027,1.500983,11.814507,2.190709,0.166602,3.548999,0.052696,0.020116,32.361802,0.06178,,4.640765,,1.824527,,,2.22115,2.044715,1.998289,2.00022,,0.062714,1.328298,1.213983,3.699144,,288.008874,2.32936,6.000895,1.710659,,2.204787
2023-07-25,1.831329,0.295395,40.788375,4.182839,31.691038,8.345593,,,1.40355,,0.0,,,0.158153,1.719699,,,,,,1.976591,2.281661,2.025377,0.077773,0.579665,,1.171981,,0.185799,,,,,,0.474515,,0.067893,3.729845,2.743718,0.726687,3.846206,6.009575,5.512903,,6.310209,1.920135,3.055031,2.906305,2.98137,3.378521,2.578153,,,1.317639,,0.066797,0.096536,0.054116,637.58831,,1.931079,,6.061804,0.424963,41.102138,,0.066968,,2.231688,4.127461,4.460045,3.60685,0.26631,2.014153,1.505124,1.708416,,1.580456,1.640258,,6.334756,0.303858,0.419706,0.085416,,,1.736778,,1.862676,1.800129,,5.000723,,1.669585,0.064381,,0.185663,4.650544,,3.204742,,,,,1.788739,,,1.443685,,1.973838,3.740286,1.793473,,1.844038,,,,,1.29564,,,,0.166989,0.161489,2.853577,1.517866,11.829751,2.192369,0.165981,3.524277,0.052139,0.020045,32.274496,0.061802,,4.648033,,1.840062,,,2.228964,2.063727,1.981562,2.012378,,0.062616,1.331063,1.214101,3.713754,,291.217314,2.341248,6.095345,1.717673,,2.208804
2023-07-26,1.820457,0.295614,40.42036,4.178103,31.791143,8.321359,,,1.43204,,0.0,,,0.158537,1.705042,,,,,,1.97443,2.2775,2.007772,0.077665,0.578459,,1.169054,,0.185104,,,,,,0.472581,,0.067767,3.73063,2.77612,0.722929,3.851873,6.038524,5.513422,,6.315353,1.92829,3.046092,2.888178,2.982969,3.352535,2.591755,,,1.318804,,0.067252,0.096382,0.054162,635.402947,,1.931161,,6.031157,0.423766,41.171386,,0.066975,,2.219253,4.134981,4.482223,3.614195,0.267452,2.015039,1.530912,1.684347,,1.586469,1.654505,,6.33072,0.305088,0.413282,0.085445,,,1.745633,,1.860429,1.794376,,4.986273,,1.671273,0.064084,,0.183943,4.621273,,3.18626,,,,,1.790308,,,1.44313,,1.960884,3.716905,1.794345,,1.850685,,,,,1.2912,,,,0.166707,0.161058,2.840092,1.503427,11.830908,2.190382,0.164887,3.479644,0.051981,0.020007,32.177268,0.062024,,4.616836,,1.84736,,,2.220563,2.068563,1.996999,2.004177,,0.062584,1.331383,1.219533,3.795915,,288.908123,2.325453,6.077698,1.721259,,2.190832
2023-07-27,1.842824,0.295829,40.861087,4.178705,32.195437,8.352693,,,1.414388,,0.0,,,0.160308,1.72475,,,,,,1.973579,2.28588,2.013239,0.078146,0.584713,,1.173823,,0.184997,,,,,,0.477979,,0.068018,3.752219,2.780701,0.722253,3.852857,6.028976,5.545625,,6.351151,1.935972,3.047751,2.882789,2.997172,3.389027,2.582516,,,1.319839,,0.067391,0.096736,0.054205,637.684869,,1.942291,,6.065999,0.427855,41.221491,,0.068004,,2.255419,4.10071,4.488937,3.635654,0.283715,2.032626,1.526459,1.695717,,1.599969,1.672172,,6.361546,0.305381,0.421519,0.085475,,,1.758494,,1.855062,1.805688,,5.046088,,1.672741,0.064462,,0.185774,4.669086,,3.203851,,,,,1.791868,,,1.443364,,1.972035,3.74627,1.787326,,1.868005,,,,,1.302663,,,,0.16708,0.161857,2.87695,1.520107,11.885333,2.206047,0.167505,3.513116,0.052615,0.020078,32.317605,0.062045,,4.641125,,1.862075,,,2.210263,2.079448,2.001059,2.014478,,0.062983,1.338748,1.222599,3.741543,,291.576586,2.336844,6.092302,1.728621,,2.206947
2023-07-28,1.872663,0.296047,41.172303,4.179973,32.328687,8.442754,,,1.437005,,0.0,,,0.162429,1.723301,,,,,,2.008062,2.310262,2.038839,0.078793,0.591666,,1.173952,,0.185923,,,,,,0.483616,,0.068299,3.784289,2.836417,0.729749,3.858003,6.016271,5.591035,,6.388978,1.966365,3.079682,2.885715,3.009788,3.421257,2.615317,,,1.320976,,0.068453,0.097729,0.0543,648.353379,,1.956446,,6.075663,0.432754,41.33954,,0.068118,,2.262829,4.167863,4.541566,3.687129,0.286963,2.063376,1.551349,1.710791,,1.625857,1.693516,,6.403869,0.306106,0.42837,0.085506,,,1.78701,,1.87197,1.83447,,5.168711,,1.674481,0.064736,,0.188347,4.694968,,3.216098,,,,,1.793433,,,1.44845,,1.982435,3.783609,1.807673,,1.871838,,,,,1.312637,,,,0.167465,0.162868,2.888681,1.527194,11.904686,2.210922,0.17016,3.551016,0.053568,0.020159,32.348211,0.062252,,4.660887,,1.89055,,,2.218695,2.093279,2.030405,2.03598,,0.063411,1.343932,1.240878,3.885347,,294.254907,2.347737,6.18258,1.757513,,2.221036
2023-07-31,1.925045,0.296645,42.237485,4.18216,32.553771,8.669768,,,1.438757,,0.0,,,0.165738,1.721916,,,,,,2.01552,2.308325,2.046056,0.080059,0.604184,,1.182134,,0.186572,,,,,,0.494377,,0.068863,3.838435,2.861166,0.740955,3.874511,5.990664,5.671432,,6.484066,1.975552,3.047087,2.843084,3.008379,3.44938,2.633078,,,1.323894,,0.06866,0.09859,0.054534,663.595024,,1.97384,,6.111999,0.441101,41.600311,,0.068219,,2.27041,4.273491,4.554477,3.678918,0.288409,2.068702,1.536068,1.748251,,1.667201,1.705271,,6.529582,0.306105,0.436725,0.085531,,,1.789186,,1.864733,1.823089,,5.369515,,1.67962,0.065477,,0.193074,4.736952,,3.22737,,,,,1.79813,,,1.488284,,1.985649,3.926213,1.80241,,1.881917,,,,,1.343316,,,,0.168378,0.165924,2.912395,1.540531,11.92565,2.219354,0.174104,3.57403,0.055431,0.020242,32.511821,0.062227,,4.659197,,1.891915,,,2.186973,2.102494,2.040994,2.037676,,0.064152,1.358223,1.234437,4.114614,,298.596014,2.370701,6.262628,1.748439,,2.218108
2023-08-01,1.945886,0.296894,42.920179,4.18268,33.035927,8.835886,,,1.449503,,0.0,,,0.167102,1.737666,,,,,,2.041451,2.346543,2.090776,0.081028,0.609132,,1.186025,,0.189009,,,,,,0.499729,,0.069113,3.852123,2.872195,0.7531,3.878161,6.093021,5.692321,,6.512799,1.996912,3.060023,2.904967,3.028719,3.463288,2.643839,,,1.325461,,0.069292,0.099291,0.054777,673.857586,,1.98893,,6.147901,0.443786,41.679457,,0.068344,,2.282516,4.332571,4.591032,3.724323,0.289767,2.077303,1.554607,1.787363,,1.682336,1.728469,,6.562915,0.306784,0.444247,0.085623,,,1.80251,,1.88044,1.838929,,5.479668,,1.681495,0.065887,,0.195228,4.785203,,3.255656,,,,,1.799581,,,1.495295,,2.010153,3.972674,1.809477,,1.904881,,,,,1.362955,,,,0.16921,0.167907,2.958704,1.560264,11.94828,2.224279,0.174778,3.591958,0.057662,0.020196,32.661534,0.062704,,4.686685,,1.921574,,,2.215598,2.11694,2.073953,2.077351,,0.064394,1.370475,1.25393,4.135816,,302.208912,2.38988,6.382822,1.780333,,2.242683
2023-08-02,1.934016,0.297107,42.527809,4.183509,33.1379,8.73002,,,1.444344,,0.0,,,0.166388,1.749672,,,,,,2.036958,2.349355,2.081799,0.08066,0.604938,,1.182402,,0.190154,,,,,,0.497928,,0.068986,3.82997,2.854867,0.749131,3.874511,5.982998,5.658174,,6.461288,1.983064,3.055749,2.894414,3.031026,3.410507,2.640152,,,1.326446,,0.068909,0.098922,0.054874,669.718542,,1.993361,,6.125322,0.442079,41.761816,,0.068472,,2.255348,4.314348,4.529746,3.720855,0.291285,2.070856,1.532237,1.790769,,1.681396,1.71991,,6.53296,0.306432,0.444002,0.085652,,,1.80122,,1.873481,1.835445,,5.400156,,1.683254,0.065575,,0.193383,4.790753,,3.238912,,,,,1.801112,,,1.50081,,1.999839,3.97453,1.804726,,1.897372,,,,,1.360689,,,,0.169374,0.167275,2.965388,1.557497,11.967061,2.226555,0.173372,3.52236,0.058867,0.020232,32.582138,0.062699,,4.692186,,1.90557,,,2.198355,2.118657,2.062758,2.075726,,0.064259,1.373879,1.250684,4.085995,,301.089102,2.38568,6.388576,1.77003,,2.228482
2023-08-03,1.948505,0.297314,42.78663,4.183824,33.153238,8.799349,,,1.428506,,0.0,,,0.169111,1.777809,,,,,,2.025949,2.340147,2.055735,0.081194,0.608816,,1.180437,,0.190496,,,,,,0.502506,,0.069181,3.834877,2.854276,0.752755,3.877683,5.929674,5.666749,,6.472853,1.963298,3.04183,2.822857,3.03574,3.380909,2.63555,,,1.32726,,0.068399,0.09896,0.054876,676.886288,,2.001989,,6.105871,0.444783,41.78255,,0.068422,,2.237344,4.302314,4.521153,3.717447,0.291134,2.060147,1.537463,1.813631,,1.695497,1.709008,,6.573527,0.305024,0.443051,0.085681,,,1.796916,,1.852696,1.817478,,5.4564,,1.684999,0.065841,,0.19585,4.7958,,3.230319,,,,,1.802656,,,1.500883,,1.990796,3.997235,1.808948,,1.875152,,,,,1.377196,,,,0.169569,0.167597,2.972917,1.565059,11.95871,2.226598,0.175446,3.496004,0.060098,0.020244,32.484398,0.062032,,4.689899,,1.881472,,,2.150868,2.123121,2.034955,2.075121,,0.064618,1.386045,1.251654,4.214554,,303.211725,2.394751,6.483185,1.763562,,2.218258
2023-08-04,1.935787,0.29752,42.899575,4.185348,33.513079,8.755917,,,1.417587,,0.0,,,0.168188,1.780529,,,,,,1.996328,2.304584,2.048199,0.081243,0.607784,,1.175734,,0.191148,,,,,,0.500372,,0.069334,3.82105,2.812125,0.754846,3.873135,5.838389,5.646574,,6.444322,1.93846,3.038882,2.814617,3.026774,3.308916,2.610285,,,1.341305,,0.067504,0.098693,0.054976,677.763141,,2.006647,,6.071755,0.44476,41.799996,,0.068506,,2.218066,4.30959,4.455384,3.705415,0.294874,2.035639,1.502093,1.836495,,1.699105,1.698237,,6.540365,0.303837,0.442675,0.08571,,,1.767971,,1.841602,1.791656,,5.444453,,1.686629,0.065733,,0.195666,4.801478,,3.214681,,,,,1.804198,,,1.500435,,1.967722,3.985397,1.808032,,1.846247,,,,,1.37721,,,,0.169717,0.167317,3.008437,1.545676,11.975562,2.226973,0.175068,3.408374,0.061256,0.020227,32.372941,0.062286,,4.712102,,1.86058,,,2.142831,2.128294,2.004402,2.055164,,0.064586,1.387851,1.230535,4.127493,,304.280381,2.400722,6.573474,1.719855,,2.212528
2023-08-07,1.977318,0.298113,43.61448,4.188704,34.060566,8.978761,,,1.427759,,0.0,,,0.171395,1.808692,,,,,,2.002041,2.321941,2.058897,0.082167,0.617014,,1.181241,,0.19266,,,,,,0.509494,,0.070059,3.860341,2.831876,0.763411,3.884004,5.903202,5.706505,,6.527019,1.950581,3.051572,2.797353,3.069745,3.345902,2.646778,,,1.357817,,0.068337,0.099701,0.0551,689.819396,,2.031314,,6.106059,0.449711,41.88559,,0.068494,,2.233329,4.336141,4.497278,3.687333,0.297987,2.040658,1.504931,1.878403,,1.727817,1.71737,,6.641535,0.304618,0.450118,0.085739,,,1.780099,,1.854162,1.804031,,5.529771,,1.691479,0.066384,,0.199301,4.854698,,3.237339,,,,,1.808873,,,1.500876,,1.976719,4.013983,1.824192,,1.849534,,,,,1.402505,,,,0.170366,0.169893,3.081355,1.565656,11.97627,2.229754,0.177479,3.466631,0.063235,0.02029,32.532723,0.062403,,4.734788,,1.860725,,,2.140421,2.144198,2.021602,2.076223,,0.065273,1.401326,1.23282,4.260649,,307.574419,2.408872,6.659551,1.713083,,2.230303
2023-08-08,2.012017,0.29836,44.090013,4.197545,34.453644,9.169676,,,1.465453,,0.0,,,0.174129,1.818362,,,,,,2.009815,2.336063,2.043246,0.082946,0.623511,,1.188165,,0.192951,,,,,,0.513722,,0.070623,3.881136,2.823979,0.772556,3.893269,5.915193,5.73889,,6.566767,1.952915,3.061253,2.75522,3.072345,3.402263,2.654118,,,1.374527,,0.068284,0.100383,0.055345,709.197041,,2.042875,,6.14701,0.454638,41.922616,,0.068686,,2.259754,4.348077,4.565249,3.714547,0.299004,2.05403,1.485711,1.895096,,1.745911,1.710235,,6.660068,0.305117,0.455002,0.08584,,,1.787306,,1.860998,1.810189,,5.636075,,1.693503,0.066863,,0.202527,4.922853,,3.253729,,,,,1.810434,,,1.502581,,1.982208,4.039676,1.831616,,1.846818,,,,,1.409752,,,,0.171099,0.171625,3.125098,1.57479,12.005916,2.23627,0.180603,3.515457,0.062981,0.020305,32.682532,0.06273,,4.788456,,1.860434,,,2.109384,2.136199,2.012586,2.069835,,0.065622,1.408532,1.23087,4.278578,,311.364301,2.425511,6.843215,1.699637,,2.244685
2023-08-09,1.996114,0.298571,43.721981,4.199233,34.353961,9.087771,,,1.447698,,0.0,,,0.173193,1.771034,,,,,,1.985071,2.309909,2.006547,0.082748,0.621124,,1.188076,,0.193344,,,,,,0.509929,,0.070487,3.877118,2.798275,0.769913,3.894125,5.855257,5.734284,,6.545522,1.920719,3.087295,2.734909,3.03724,3.388908,2.635384,,,1.392365,,0.067707,0.100175,0.055613,706.98378,,2.032419,,6.153564,0.453102,41.940651,,0.06884,,2.243917,4.325677,4.50017,3.697497,0.296961,2.042817,1.476005,1.918818,,1.751823,1.692026,,6.646003,0.304043,0.450758,0.085871,,,1.77222,,1.837671,1.796507,,5.645698,,1.695264,0.066896,,0.201485,4.883952,,3.242252,,,,,1.811912,,,1.504842,,1.960971,4.030321,1.813514,,1.828556,,,,,1.408787,,,,0.170905,0.170204,3.108427,1.558131,12.031296,2.239643,0.1801,3.476388,0.064267,0.020341,32.743972,0.06264,,4.777913,,1.831447,,,2.098776,2.126512,1.975504,2.040504,,0.065371,1.393415,1.218363,4.306851,,309.56524,2.418949,6.846443,1.687269,,2.222439
2023-08-10,2.017881,0.29877,44.354727,4.196982,34.35116,9.286112,,,1.440942,,0.0,,,0.176838,1.785884,,,,,,1.977625,2.301213,2.020557,0.083416,0.631698,,1.191977,,0.193096,,,,,,0.517043,,0.071099,3.904378,2.837748,0.777503,3.897102,5.897111,5.773741,,6.619049,1.928635,3.104708,2.781467,3.059867,3.421756,2.694515,,,1.411733,,0.067776,0.101004,0.055644,721.956927,,2.045846,,6.151994,0.457484,42.017534,,0.068813,,2.248555,4.372764,4.478186,3.726225,0.297817,2.028602,1.486933,1.950344,,1.787099,1.702922,,6.83737,0.304574,0.451754,0.085901,,,1.764312,,1.831946,1.777333,,5.736898,,1.697074,0.067389,,0.205231,4.900846,,3.246494,,,,,1.813473,,,1.503894,,1.999217,4.04612,1.829129,,1.820185,,,,,1.45465,,,,0.171375,0.172183,3.131862,1.573066,12.028841,2.242377,0.182472,3.527133,0.067614,0.020413,32.72707,0.062688,,4.75354,,1.839125,,,2.149239,2.13461,1.988141,2.072172,,0.066053,1.409089,1.221653,4.66309,,311.116145,2.423878,6.774338,1.663199,,2.203988
2023-08-11,2.002446,0.298975,43.895114,4.196958,33.743132,9.209344,,,1.44559,,0.0,,,0.173833,1.763751,,,,,,1.964685,2.293841,1.990624,0.082871,0.628509,,1.19322,,0.192661,,,,,,0.509544,,0.070882,3.912206,2.839182,0.77093,3.907261,5.989976,5.784565,,6.612766,1.912943,3.102423,2.759393,3.047741,3.424882,2.697762,,,1.421964,,0.067678,0.100671,0.055797,714.503759,,2.023054,,6.135991,0.453877,41.989755,,0.069093,,2.249682,4.320254,4.424841,3.707362,0.293917,2.020516,1.473782,1.939657,,1.780081,1.703138,,6.776284,0.304994,0.443588,0.085932,,,1.758489,,1.821286,1.760128,,5.725756,,1.698767,0.067456,,0.203422,4.8584,,3.226698,,,,,1.815038,,,1.506203,,1.986261,4.040499,1.828618,,1.822458,,,,,1.432727,,,,0.170754,0.169448,3.053406,1.558962,12.072815,2.246556,0.181719,3.527558,0.066236,0.020388,32.683309,0.063145,,4.752209,,1.822099,,,2.142436,2.134857,1.971436,2.061225,,0.066018,1.4034,1.21198,4.614129,,308.742604,2.413793,6.694034,1.656158,,2.170614
2023-08-14,2.042147,0.299534,45.071301,4.194361,34.399991,9.464139,,,1.435176,,0.0,,,0.178616,1.768147,,,,,,1.944393,2.309247,1.959644,0.084155,0.639599,,1.196749,,0.192955,,,,,,0.521306,,0.071458,3.920501,2.808256,0.779904,3.91528,5.98957,5.801916,,6.663408,1.892095,3.114722,2.724684,3.060479,3.408641,2.686905,,,1.423224,,0.066878,0.101018,0.05587,727.970927,,2.05467,,6.165391,0.461109,42.073394,,0.069084,,2.244461,4.374756,4.42476,3.768864,0.294803,2.011678,1.441139,1.941683,,1.803814,1.689047,,6.894781,0.303459,0.461554,0.085961,,,1.747131,,1.814822,1.749382,,5.77552,,1.704107,0.068051,,0.208356,4.954345,,3.259039,,,,,1.819736,,,1.507596,,2.001754,4.069255,1.853235,,1.807645,,,,,1.463863,,,,0.171826,0.17361,3.14564,1.571442,12.0748,2.253161,0.185435,3.511656,0.068089,0.02041,32.811319,0.063005,,4.791686,,1.802915,,,2.12638,2.141719,1.954709,2.063102,,0.066522,1.412596,1.207086,4.645686,,314.10264,2.433529,6.744097,1.644364,,2.189164
2023-08-15,2.032325,0.29977,45.289292,4.195796,34.634623,9.494522,,,1.430272,,0.0,,,0.17802,1.756136,,,,,,1.938169,2.322762,1.956548,0.084327,0.640394,,1.193663,,0.19493,,,,,,0.5218,,0.071286,3.927714,2.796857,0.785325,3.922767,5.923815,5.809734,,6.662002,1.871397,3.134268,2.710042,3.040296,3.389331,2.684385,,,1.426576,,0.066665,0.100833,0.056047,728.057853,,2.064904,,6.146362,0.462333,42.071907,,0.069246,,2.236228,4.400589,4.450992,3.834671,0.295393,2.016292,1.43039,1.955418,,1.805659,1.680224,,6.867932,0.302908,0.464339,0.086062,,,1.745762,,1.808889,1.74603,,5.809051,,1.706047,0.068055,,0.208324,4.971964,,3.254346,,,,,1.821289,,,1.507954,,2.000141,4.065342,1.858382,,1.796599,,,,,1.472796,,,,0.172227,0.175158,3.182625,1.553931,12.100211,2.256608,0.186064,3.484178,0.068186,0.020442,32.725723,0.062972,,4.823039,,1.779951,,,2.108818,2.136142,1.933599,2.070433,,0.066373,1.409601,1.203346,4.611529,,316.223509,2.441629,6.881841,1.646352,,2.190338
2023-08-16,2.024327,0.299979,45.085529,4.19304,34.798026,9.529916,,,1.428513,,0.0,,,0.177766,1.762143,,,,,,1.936155,2.348323,1.971471,0.084345,0.639065,,1.190614,,0.195772,,,,,,0.521594,,0.071263,3.92444,2.805074,0.786055,3.922725,5.875152,5.803399,,6.645885,1.869583,3.114832,2.688595,3.023133,3.372654,2.672211,,,1.427507,,0.067059,0.100719,0.056061,726.016811,,2.069587,,6.123766,0.462821,42.061137,,0.069285,,2.232797,4.390068,4.52485,3.841748,0.293551,2.029937,1.438219,1.953914,,1.806725,1.682666,,6.851058,0.30221,0.464361,0.086095,,,1.75601,,1.811133,1.759448,,5.831613,,1.70785,0.07011,,0.20798,4.962586,,3.252381,,,,,1.822845,,,1.50713,,1.9785,4.065093,1.843103,,1.802719,,,,,1.471066,,,,0.172164,0.175458,3.20267,1.546037,12.109925,2.248347,0.185585,3.466655,0.067469,0.020628,32.677806,0.062494,,4.826144,,1.772434,,,2.10549,2.127884,1.939713,2.064784,,0.066255,1.401525,1.206636,4.684387,,316.938393,2.445393,6.920963,1.640794,,2.188728
2023-08-17,2.02457,0.30018,45.053327,4.193707,34.894144,9.504296,,,1.415426,,0.0,,,0.177911,1.745051,,,,,,1.912158,2.341441,1.936928,0.084323,0.63986,,1.190397,,0.1966,,,,,,0.521748,,0.071144,3.916536,2.757782,0.788499,3.92755,5.868107,5.793832,,6.640031,1.8494,3.109211,2.657226,3.011502,3.34438,2.652936,,,1.434721,,0.066359,0.100416,0.05609,722.917217,,2.10161,,6.110746,0.462931,42.201097,,0.069283,,2.214647,4.431266,4.467739,3.821289,0.293211,2.012626,1.404213,1.957587,,1.802203,1.663939,,6.816012,0.301382,0.465062,0.086128,,,1.736087,,1.802767,1.753126,,5.837763,,1.709539,0.070518,,0.207995,4.982277,,3.258153,,,,,1.824216,,,1.516546,,1.970563,4.084838,1.843164,,1.788969,,,,,1.466025,,,,0.172385,0.174668,3.231357,1.540957,12.11145,2.246997,0.185186,3.4507,0.067991,0.020504,32.593925,0.062418,,4.85019,,1.754263,,,2.062666,2.122884,1.922542,2.04122,,0.066268,1.402475,1.193896,4.605626,,317.69443,2.450145,6.966744,1.633445,,2.192024
2023-08-18,2.057522,0.300385,45.604366,4.200713,35.38876,9.629872,,,1.409944,,0.0,,,0.179979,1.751856,,,,,,1.901015,2.340274,1.933245,0.085018,0.645328,,1.191872,,0.197081,,,,,,0.526793,,0.071736,3.928562,2.748867,0.796361,3.932603,5.849942,5.812823,,6.666436,1.844102,3.115342,2.629648,3.023107,3.34602,2.650698,,,1.451957,,0.066048,0.100733,0.056107,729.120917,,2.143234,,6.099443,0.46757,42.411548,,0.069813,,2.220051,4.491382,4.401553,3.799557,0.297561,2.004402,1.382976,1.968739,,1.812056,1.650941,,6.858964,0.301027,0.469565,0.086161,,,1.722424,,1.788119,1.736298,,5.894462,,1.711271,0.070709,,0.209893,5.005346,,3.263043,,,,,1.825771,,,1.528456,,1.967462,4.129274,1.847978,,1.767112,,,,,1.483933,,,,0.172905,0.175759,3.286941,1.544136,12.14868,2.263547,0.186957,3.447233,0.069732,0.02049,32.542618,0.062543,,4.891479,,1.747227,,,2.047061,2.127071,1.920047,2.045483,,0.066487,1.401535,1.188305,4.670113,,318.81955,2.454337,7.021453,1.620691,,2.1876
2023-08-21,2.029452,0.300976,44.623418,4.201653,34.715952,9.302749,,,1.39165,,0.0,,,0.175904,1.714575,,,,,,1.862506,2.306395,1.887719,0.084301,0.637629,,1.190312,,0.198058,,,,,,0.516427,,0.070941,3.901721,2.676924,0.785313,3.93792,5.909978,5.772303,,6.59438,1.81068,3.096273,2.597053,2.98569,3.271134,2.600352,,,1.472217,,0.064651,0.099404,0.056183,715.276677,,2.14589,,6.094829,0.463159,42.576223,,0.069924,,2.184493,4.534748,4.307619,3.752272,0.296686,1.966608,1.336751,1.973512,,1.789428,1.612989,,6.742211,0.299369,0.458304,0.086194,,,1.68427,,1.762752,1.697742,,5.877752,,1.715768,0.07027,,0.206705,4.943123,,3.239126,,,,,1.830427,,,1.539204,,1.923049,4.133139,1.828778,,1.739967,,,,,1.450242,,,,0.172056,0.172939,3.211963,1.506114,12.168278,2.263605,0.182189,3.362225,0.068223,0.02047,32.545776,0.06276,,4.883112,,1.70639,,,2.008747,2.099035,1.884273,1.998378,,0.065975,1.386409,1.15936,4.462573,,316.039637,2.454132,7.008835,1.593877,,2.144625
2023-08-22,2.079489,0.301217,45.716713,4.212433,35.450706,9.469207,,,1.416871,,0.0,,,0.180805,1.753813,,,,,,1.897116,2.354737,1.922089,0.085407,0.652207,,1.194953,,0.198678,,,,,,0.528799,,0.071471,3.916155,2.709643,0.797746,3.940613,5.938653,5.79285,,6.640552,1.851711,3.149649,2.611705,3.030422,3.313877,2.612881,,,1.492332,,0.066015,0.10051,0.056092,723.023403,,2.218753,,6.124684,0.473243,42.898832,,0.069664,,2.214534,4.675899,4.438025,3.900804,0.29841,2.003745,1.349395,1.991384,,1.802575,1.635076,,6.863341,0.30114,0.469094,0.086301,,,1.726543,,1.79997,1.731509,,6.033327,,1.717589,0.070901,,0.211358,4.996843,,3.269923,,,,,1.831978,,,1.554388,,1.964568,4.214598,1.885658,,1.770554,,,,,1.489859,,,,0.173345,0.178477,3.303886,1.536528,12.143693,2.261618,0.187409,3.406838,0.070015,0.020526,32.631611,0.062876,,4.929829,,1.746991,,,2.02316,2.126637,1.921252,2.025278,,0.066541,1.41697,1.179634,4.466389,,318.731584,2.458765,6.995741,1.622791,,2.226287
2023-08-23,2.088482,0.301436,45.932039,4.215694,35.656839,9.366792,,,1.428783,,0.0,,,0.180268,1.77372,,,,,,1.91157,2.390036,1.950571,0.085984,0.654965,,1.197522,,0.200439,,,,,,0.531556,,0.071368,3.91747,2.71839,0.799094,3.94677,5.957229,5.79649,,6.648014,1.874736,3.192514,2.602915,3.048618,3.314188,2.604511,,,1.514034,,0.067008,0.10092,0.056154,725.377218,,2.256188,,6.152243,0.475847,43.08128,,0.069933,,2.204783,4.727325,4.496519,3.923747,0.299588,2.024905,1.352434,2.017651,,1.805511,1.651042,,6.831403,0.302254,0.466594,0.086338,,,1.743261,,1.817737,1.755035,,6.050505,,1.719362,0.070859,,0.211766,5.014148,,3.28742,,,,,1.833419,,,1.568747,,1.966858,4.260311,1.922438,,1.793093,,,,,1.49815,,,,0.173375,0.178776,3.315061,1.560564,12.189366,2.269757,0.18818,3.422286,0.070619,0.020572,32.766633,0.063397,,4.993136,,1.766433,,,2.02932,2.140931,1.940083,2.029697,,0.066378,1.440355,1.186061,4.35368,,320.835516,2.470895,7.109385,1.635599,,2.252199
